7:33:00,20.8,68,20.9,26.6,0.110515,58199.1
7:34:00,20.7,67,20.7,26.4,0.111348,58902.6
7:35:00,20.6,68,20.7,26.6,0.115706,59436.5
7:36:00,20.6,68,20.7,26.4,0.119527,59377.2
7:37:00,20.5,68,20.6,26.4,0.123338,59955.1
7:38:00,20.4,68,20.6,26.4,0.130855,60890.7
7:39:00,20.3,68,20.5,26.4,0.127383,61066.3
7:40:00,20.3,69,20.5,26.4,0.127529,61003.6
7:41:00,20.2,69,20.4,26.4,0.128344,61255.5
7:42:00,20.2,69,20.4,26.4,0.12862,61588.4
7:43:00,20.1,69,20.4,26.4,0.134167,62049
7:44:00,20.1,70,20.4,26.4,0.135529,62518.3
7:45:00,20.1,69,20.4,26.5,0.139011,63595.9
7:46:00,20.1,69,20.4,26.6,0.14638,64052.6
7:47:00,20.2,69,20.4,26.6,0.149686,64692.8
7:48:00,20.2,69,20.4,26.7,0.152159,64884.1
7:49:00,20.2,69,20.4,26.7,0.155744,65937.9
7:50:00,20.2,69,20.4,26.7,0.159647,66149.2
7:51:00,20.3,69,20.5,26.8,0.166713,67228.6
7:52:00,20.3,69,20.5,26.9,0.168518,67762.5
7:53:00,20.2,69,20.4,26.9,0.171004,67935
7:54:00,20.1,69,20.4,26.9,0.176598,68211.9
7:55:00,20.1,69,19.9,26.1,0.179911,68052.1
7:56:00,20,70,20.3,26.8,0.182098,68629.2
7:57:00,20,70,20.3,26.9,0.189225,69173
7:59:00,19.9,70,20.3,26.9,0.189925,68655.8
8:00:00,19.9,70,20.3,26.8,0.194609,69063.8
8:01:00,20,71,20.4,27,0.195891,68993.9
8:02:00,20,70,20.3,26.9,0.201461,69185.8
8:03:00,20,70,20.3,26.9,0.202935,70000.8
8:04:00,20.1,70,20.4,27.1,0.20524,69994.8
8:05:00,20.1,70,20.4,27.1,0.203645,70310.9
8:06:00,20.2,70,20.4,27.2,0.205504,71173.9
8:07:00,20.2,70,20.4,27.2,0.212981,71672.9
8:08:00,20.2,71,20.6,27.3,0.216726,71454.6
8:09:00,20.3,70,20.6,27.4,0.221959,72019.8
8:10:00,20.4,70,20.7,27.5,0.225617,73062.1
8:11:00,20.4,69,20.6,27.5,0.230053,73393.8
8:12:00,20.4,70,20.7,27.6,0.236677,73702.6
8:13:00,20.4,69,20.6,27.6,0.238638,73837.8
8:14:00,20.4,69,20.6,27.6,0.245346,74725.4
8:15:00,20.4,70,20.7,27.6,0.2512,74967.3
8:16:00,20.4,70,20.7,27.7,0.25157,75119.6
8:17:00,20.4,70,20.7,27.7,0.256238,75021.3
8:18:00,20.6,70,20.8,27.7,0.263856,75178.1
8:19:00,20.7,69,20.8,27.8,0.265744,75390.2
8:20:00,20.7,69,20.8,27.8,0.270072,75384.3
8:21:00,20.6,69,20.8,27.6,0.273601,76063.4
8:22:00,20.6,69,20.7,27.8,0.27885,76388.5
8:23:00,20.6,69,20.7,27.7,0.280161,75963.4
8:24:00,20.6,69,20.7,27.7,0.281958,75549.2
8:25:00,20.6,69,20.7,27.7,0.292035,76863.4
8:26:00,20.7,70,20.8,27.8,0.289942,76532.7
8:27:00,20.7,70,20.9,27.9,0.291539,77244
8:28:00,20.8,69,20.9,28,0.29209,77051.8
8:29:00,20.9,69,20.9,27.9,0.290728,76426.3
8:30:00,20.9,69,20.9,27.9,0.298069,76767.2
8:31:00,20.9,69,21,28,0.300464,76727
8:32:00,21,69,21.1,28,0.304806,76209.6
8:33:00,20.9,69,21,27.8,0.306399,75398.4
8:34:00,20.9,69,20.9,27.8,0.307188,75362.4
8:35:00,20.8,69,20.9,27.6,0.307351,75231.2
8:36:00,20.8,69,20.9,27.7,0.314476,75885.3
8:37:00,20.9,70,21,27.8,0.323469,76600.2
8:38:00,20.9,70,21.1,27.9,0.32718,76910.9
8:39:00,21.1,69,21.1,27.9,0.331595,76721.1
8:40:00,21.1,69,21.1,27.9,0.34282,77895.2
8:41:00,21.2,68,21.2,28.1,0.345023,78416.6
8:42:00,21.2,68,21.2,28.1,0.349305,77787.1
8:43:00,21.2,68,21.2,28.1,0.352208,77575
8:44:00,21.2,68,21.2,28,0.359266,78517.7
8:45:00,21.3,68,21.3,28.1,0.364257,79316.1
8:46:00,21.3,68,21.3,28.2,0.366321,79969
8:47:00,21.4,68,21.4,28.3,0.36926,80436.4
8:48:00,21.3,68,21.3,28.2,0.370469,80835
8:49:00,21.3,68,21.3,28.2,0.378008,81567.8
8:50:00,21.3,68,21.3,28.2,0.383109,81277
8:51:00,21.4,68,21.4,28.3,0.384727,81517
8:52:00,21.5,68,21.6,28.4,0.390125,80763.1
8:53:00,21.7,68,21.8,28.7,0.394593,81207.7
8:54:00,21.8,68,22,28.9,0.403958,81819.9
8:55:00,21.9,67,22.1,29,0.411876,83354.8
8:56:00,22.1,67,22.3,29.3,0.416884,82496.5
8:57:00,22.2,66,22.4,29.4,0.421924,82590.2
8:58:00,22.4,66,22.7,29.6,0.423513,82218.1
8:59:00,22.5,65,22.8,29.7,0.433241,82859.2
9:00:00,22.6,65,22.9,29.8,0.435071,83159.7
9:01:00,22.7,65,23,29.9,0.439207,83206.3
9:02:00,22.8,65,23.2,30,0.454869,84518.6
9:03:00,22.9,64,23.3,30.2,0.453844,84380.7
9:04:00,22.9,64,23.4,30.3,0.449825,84920.4
9:05:00,23,64,23.4,30.3,0.450184,84181.4
9:06:00,23.1,63,23.6,30.4,0.456477,85062.8
9:07:00,23.2,63,23.7,30.5,0.460435,85060
9:08:00,23.2,63,23.7,30.6,0.468729,86141.8
9:09:00,23.2,63,23.7,30.6,0.471251,84952.5
9:10:00,23.2,63,23.7,30.6,0.482832,86678.4
9:11:00,23.2,63,23.7,30.5,0.484458,86344.4
9:12:00,23.2,63,23.7,30.5,0.492245,86377.9
9:13:00,23.2,63,23.7,30.5,0.502179,86913.6
9:14:00,23.3,63,23.8,30.7,0.502896,86541.3
9:15:00,23.3,63,23.9,30.7,0.512735,87102.8
9:16:00,23.4,63,23.9,30.8,0.515127,87231.2
9:17:00,23.4,63,24,30.9,0.518881,86523.7
9:18:00,23.4,62,23.9,30.7,0.528856,87697.4
9:19:00,23.3,62,23.8,30.6,0.532789,88525
9:20:00,23.2,63,23.7,30.4,0.527177,86991.4
9:21:00,23,63,23.4,30.2,0.527632,86695.7
9:22:00,22.9,63,23.3,30.1,0.529257,87314.8
9:23:00,22.8,64,23.2,29.9,0.530426,87198.2
9:24:00,22.8,64,23.1,29.8,0.546149,88535
9:25:00,22.7,64,23.1,29.7,0.54749,88240.5
9:26:00,22.7,64,23.1,29.7,0.554696,88900.3
9:27:00,22.8,64,23.2,29.9,0.556783,88521.3
9:28:00,22.9,64,23.4,30.1,0.565193,87984.7
9:29:00,23,63,23.4,30.1,0.568969,88437.4
9:30:00,23,63,23.4,30.1,0.574641,88799
9:31:00,23.1,63,23.5,30.1,0.581894,88917.5
9:32:00,23.2,63,23.7,30.3,0.592447,89809.3
9:33:00,23.2,63,23.7,30.4,0.60545,90274.3
9:34:00,23.3,63,23.9,30.6,0.609095,91173.5
9:35:00,23.4,62,23.9,30.4,0.607853,90846
9:36:00,23.3,62,23.8,30.4,0.604952,90914.2
9:37:00,23.3,62,23.8,30.4,0.611407,91590.1
9:38:00,23.1,62,23.5,30.2,0.610304,91669
9:39:00,23.1,62,23.4,30,0.619708,91776.5
9:40:00,23.1,62,23.4,30.1,0.628813,92058.8
9:41:00,23.2,63,23.7,30.3,0.633486,91392.3
9:42:00,23.2,63,23.7,30.3,0.64018,91558.1
9:43:00,23.3,63,23.8,30.4,0.644193,91738.5
9:44:00,23.4,63,24,30.6,0.640569,90819.3
9:45:00,23.6,62,24.1,30.7,0.650618,91980.9
9:46:00,23.6,62,24.2,30.8,0.659127,91278.4
9:47:00,23.7,61,24.2,30.7,0.655422,90650.3
9:48:00,23.8,61,24.4,30.9,0.664718,91611.1
9:49:00,23.9,61,24.4,31,0.665492,91589.9
9:50:00,23.9,61,24.5,31,0.657039,91161.6
9:51:00,23.9,61,24.4,30.9,0.66885,91813.4
9:52:00,23.9,61,24.4,30.9,0.666488,91502.3
9:53:00,23.9,61,24.4,30.8,0.664488,90721.7
9:54:00,23.9,61,24.5,30.9,0.679239,92400.3
9:55:00,24,61,24.5,30.9,0.682257,92315.5
9:56:00,24.1,61,24.6,31.1,0.692601,92483.5
9:57:00,24.2,61,24.7,31.1,0.703813,93254.5
9:58:00,24.3,60,24.7,31.1,0.700403,92349
9:59:00,24.4,59,24.8,31.2,0.710403,92526.1
10:00:00,24.6,59,24.9,31.3,0.713912,92922.5
10:01:00,24.6,58,24.9,31.3,0.728243,93066.8
10:02:00,24.7,58,25,31.3,0.739797,94447.8
10:03:00,24.7,57,25,31.4,0.72924,92796
10:04:00,24.8,57,25.1,31.4,0.742157,94794.8
10:05:00,24.9,56,25.2,31.4,0.740687,94823.7
10:06:00,25.1,55,25.2,31.5,0.737248,94406.1
10:07:00,25.1,54,25.2,31.4,0.745101,94409.6
10:08:00,25.1,54,25.2,31.5,0.73994,94004.3
10:09:00,25.2,54,25.3,31.6,0.743241,93550.5
10:10:00,25.2,54,25.4,31.6,0.751019,93992.6
10:11:00,25.3,54,25.5,31.7,0.75065,93770.3
10:12:00,25.4,54,25.7,31.8,0.758526,93489.9
10:13:00,25.4,53,25.6,31.7,0.763199,93621.1
10:14:00,25.4,53,25.5,31.6,0.772981,94179.5
10:15:00,25.4,53,25.6,31.7,0.775169,93754.9
10:16:00,25.5,53,25.7,31.8,0.791389,95292.9
10:17:00,25.5,53,25.7,31.7,0.785797,94513.7
10:18:00,25.5,53,25.7,31.8,0.804499,95792.1
10:19:00,25.4,52,25.6,31.6,0.802158,95784.5
10:20:00,25.4,52,25.4,31.5,0.804863,95698.9
10:21:00,25.4,52,25.6,31.6,0.810506,95960.3
10:22:00,25.5,52,25.6,31.7,0.811351,96224.5
10:23:00,25.5,52,25.6,31.7,0.817523,96363.8
10:24:00,25.5,52,25.6,31.7,0.829436,97029.4
10:25:00,25.4,52,25.6,31.6,0.835738,96577.3
10:26:00,25.4,52,25.4,31.5,0.839639,96709.8
10:27:00,25.4,52,25.4,31.4,0.839145,96544.3
10:28:00,25.4,52,25.6,31.6,0.846794,96517.8
10:29:00,25.5,52,25.6,31.6,0.857012,97147.6
10:30:00,25.6,52,25.7,31.7,0.855465,96695
10:31:00,25.6,52,25.7,31.7,0.865931,96807
10:32:00,25.7,51,25.7,31.6,0.868753,96683.6
10:33:00,25.6,51,25.7,31.6,0.871562,96921.7
10:35:00,25.7,52,25.8,31.7,0.877147,97315.8
10:36:00,25.7,52,25.8,31.8,0.881778,97085.1
10:37:00,25.8,52,26,31.9,0.876667,97103.3
10:38:00,25.9,51,26,31.9,0.873987,97348.6
10:39:00,25.9,50,25.9,31.8,0.873727,97106.5
10:40:00,25.9,50,26,31.8,0.875485,97101.4
10:41:00,26,51,26.1,32,0.875323,96822.8
10:42:00,25.9,51,26.1,31.9,0.886103,97278.6
10:43:00,25.9,51,26,31.8,0.890331,97047.5
10:44:00,25.9,51,26,31.8,0.892297,96985.3
10:45:00,25.9,51,26,31.8,0.907789,97716
10:46:00,25.9,51,26.1,31.8,0.912061,97371.1
10:47:00,26,51,26.1,31.9,0.914784,97170.2
10:48:00,26.1,51,26.2,32,0.932961,98941.6
10:49:00,26.1,51,26.3,32.1,0.93378,98384.5
10:50:00,26.2,51,26.3,32.1,0.942602,98258.5
10:51:00,26.2,51,26.4,32.2,0.948637,98937
10:52:00,26.2,50,26.3,32.1,0.94574,98453.3
10:53:00,26.2,50,26.3,32.1,0.939504,97649.5
10:54:00,26.2,50,26.3,31.9,0.943975,98008.9
10:55:00,26.1,51,26.3,31.9,0.933263,97203.3
10:56:00,25.9,50,26,31.7,0.938957,98163.4
10:57:00,25.9,51,26,31.7,0.934798,97919
10:58:00,25.8,51,25.9,31.7,0.948563,98897.7
10:59:00,25.9,51,26,31.9,0.953609,99024.7
11:00:00,25.9,51,26,31.8,0.947583,97686.6
11:01:00,26,51,26.1,32,0.948513,97231.3
11:02:00,26.1,51,26.3,32.2,0.950568,96964
11:03:00,26.2,51,26.4,32.4,0.966155,98511.8
11:04:00,26.3,51,26.5,32.6,0.982083,99126
11:05:00,26.3,51,26.5,32.5,0.986823,99163.5
11:06:00,26.4,51,26.6,32.5,0.982671,98611.2
11:07:00,26.5,51,26.6,32.6,0.997288,99587.6
11:08:00,26.6,51,26.7,32.7,0.996319,99142.3
11:09:00,26.7,51,26.8,32.9,0.991543,98922.3
11:10:00,26.7,50,26.7,32.7,1.00062,99152.8
11:11:00,26.7,50,26.7,32.7,0.99808,98875
11:12:00,26.7,50,26.7,32.7,0.998827,99416.1
11:13:00,26.6,50,26.7,32.8,0.990533,99168.2
11:14:00,26.6,50,26.7,32.6,0.99697,99485.8
11:15:00,26.6,50,26.7,32.7,1.00919,100178
11:16:00,26.6,51,26.7,32.9,1.00745,99683.5
11:17:00,26.7,51,26.8,32.9,1.0168,99980.1
11:18:00,26.8,50,26.9,32.9,1.00463,99260.3
11:19:00,26.9,49,26.9,33,1.02619,100591
11:20:00,27,49,27,33.2,1.02115,99376.7
11:21:00,27.1,49,27.1,33.2,1.02712,99572.2
11:22:00,27.1,48,27.1,33.2,1.03155,99649.8
11:23:00,27.2,49,27.2,33.4,1.02539,98540.6
11:24:00,27.1,47,27,33.1,1.02646,98586.2
11:25:00,27,47,26.9,33.1,1.03893,99079.7
11:26:00,27,48,26.9,33.1,1.04316,99539.6
11:27:00,27,49,27,33.2,1.03354,99251.5
11:28:00,27.1,49,27.1,33.3,1.04055,99807.9
11:29:00,27.1,49,27.2,33.3,1.03587,99790.4
11:30:00,27.2,49,27.2,33.4,1.02452,98581.7
11:31:00,27.2,49,27.3,33.5,1.03629,100180
11:32:00,27.2,49,27.3,33.6,1.04626,100545
11:33:00,27.2,48,27.2,33.3,1.04472,100125
11:34:00,27.1,48,27.1,33.3,1.07032,101844
11:35:00,27.1,48,27.1,33.3,1.05478,99880.8
11:36:00,27.1,49,27.2,33.4,1.05346,99276.4
11:37:00,27.1,49,27.2,33.3,1.05148,98896.6
11:38:00,27.2,48,27.2,33.4,1.06619,100630
11:39:00,27.2,49,27.3,33.6,1.05959,99105.5
11:40:00,27.2,49,27.3,33.6,1.08656,101860
11:41:00,27.2,50,27.3,33.6,1.08599,101225
11:42:00,27.1,50,27.2,33.5,1.06262,99126.3
11:43:00,27.1,50,27.2,33.5,1.03643,96729.9
11:44:00,27.1,49,27.2,33.4,1.04396,97760.9
11:45:00,27.1,49,27.2,33.5,1.07348,101008
11:46:00,27.1,49,27.2,33.5,1.06616,100843
11:47:00,27.1,49,27.1,33.4,1.06597,99919.8
11:48:00,27.1,50,27.2,33.6,1.06274,99555.4
11:49:00,27.2,50,27.3,33.7,1.09523,102291
11:50:00,27.2,51,27.4,33.8,1.07034,99418.7
11:51:00,27.2,51,27.4,33.7,1.07157,99377.8
11:52:00,27.3,51,27.5,33.8,1.07631,99218.4
11:53:00,27.3,51,27.6,33.9,1.07175,97707.1
11:54:00,27.4,51,27.7,34.1,1.11349,102064
11:55:00,27.5,51,27.8,34.2,1.08562,98147.1
11:56:00,27.4,51,27.1,32.9,1.07361,97528.1
11:57:00,27.2,52,27.5,33.8,1.087,98650.6
11:58:00,27.1,52,27.4,33.8,1.10865,101130
11:59:00,27.1,53,27.4,33.8,1.08332,98909.8
12:00:00,27.1,53,27.4,33.8,1.08743,100183
12:01:00,27.1,52,27.4,33.8,1.08022,98597.7
12:02:00,26.9,51,27.1,33.5,1.07257,97174.4
12:03:00,26.8,52,27.1,33.5,1.10595,100547
12:04:00,26.8,52,27,33.4,1.1097,101372
12:05:00,26.8,52,27.1,33.5,1.11493,101175
12:06:00,26.9,52,27.2,33.6,1.11499,100455
12:07:00,27.1,53,27.4,33.8,1.1127,100373
12:08:00,27.2,52,27.4,33.9,1.12575,100574
12:09:00,27.3,52,27.6,34,1.14285,102397
12:10:00,27.5,52,27.9,34.4,1.13029,101095
12:11:00,27.6,51,27.9,34.4,1.10875,98684.8
12:12:00,27.8,51,28.2,34.7,1.11893,100568
12:13:00,27.8,50,28.2,34.7,1.14512,103996
12:14:00,27.8,50,28.2,34.7,1.11738,101476
12:15:00,27.9,50,28.3,34.7,1.11193,100464
12:16:00,27.8,49,27.9,34,1.12052,101000
12:17:00,27.6,49,27.6,33.6,1.11828,101162
12:18:00,27.3,50,26.3,31.6,1.13987,102625
12:19:00,27.2,50,27.3,33.8,1.14045,102495
12:20:00,27.2,51,27.4,33.8,1.12629,101101
12:21:00,27.2,51,27.4,33.8,1.11869,100227
12:22:00,27.3,51,27.6,34,1.1296,100797
12:23:00,27.4,51,27.7,34.2,1.16231,103571
12:24:00,27.4,51,27.7,34.2,1.14039,101935
12:25:00,27.4,51,27.7,34.2,1.14325,102685
12:26:00,27.4,50,27.4,33.5,1.14387,103335
12:27:00,27.3,50,26.8,32.7,1.13159,102358
12:28:00,27.1,51,27.1,33.1,1.13663,103591
12:29:00,27.1,51,27.2,33.7,1.11079,100977
12:30:00,27.1,52,27.3,33.8,1.11139,100461
12:31:00,27.1,51,26.7,32.5,1.11676,101158
12:32:00,27.1,51,27.2,33.7,1.1335,102416
12:33:00,27.1,51,26.4,32.1,1.11359,100674
12:34:00,27,51,26.6,32.5,1.11955,100598
12:35:00,26.9,51,27.1,33.6,1.11538,100434
12:36:00,26.9,52,27.1,33.7,1.11738,100543
12:37:00,26.9,52,27.1,33.7,1.11641,100507
12:38:00,26.9,52,27.2,33.7,1.11294,100524
12:39:00,27,51,27.2,33.7,1.09533,99565.2
12:40:00,27.1,51,27.2,33.7,1.08013,98244.2
12:41:00,27.2,51,27.3,33.9,1.07997,99204.9
12:42:00,27.3,51,27.5,34.1,1.08645,99884.6
12:43:00,27.3,50,27.2,33.3,1.07241,98791.1
12:44:00,27.2,50,27.1,33.2,1.0632,97735.8
12:45:00,27.1,51,27.3,33.8,1.07853,99308.4
12:46:00,27.2,51,27.3,33.9,1.07281,98551.6
12:47:00,27.2,51,27.4,33.9,1.07593,98154.5
12:48:00,27.3,51,27.6,34.1,1.06141,96739.1
12:49:00,27.6,51,27.9,34.4,1.08391,99051.1
12:50:00,27.8,50,28.2,34.8,1.08044,98528.6
12:51:00,28.1,49,28.5,35.1,1.10104,100646
12:52:00,28.2,49,28.7,35.2,1.09164,100154
12:53:00,28.2,49,28.7,35.1,1.09663,101177
12:54:00,28.2,49,28.7,35.1,1.08501,100433
12:55:00,28.2,48,27.8,33.6,1.07585,100299
12:56:00,28.1,48,27.7,33.4,1.08008,100645
12:57:00,27.8,48,27.1,32.6,1.06922,100046
12:58:00,27.6,49,27.8,34.3,1.08057,99982
12:59:00,27.6,49,27.8,34.2,1.06993,99086.3
13:00:00,27.6,49,27.7,34.3,1.07476,99528.7
13:01:00,27.6,49,27.8,34.3,1.06945,99315.1
13:02:00,27.7,49,27.9,34.5,1.07514,99495.2
13:03:00,27.8,49,28.1,34.7,1.07976,99661.7
13:04:00,27.9,49,28.3,34.9,1.06975,98577.4
13:05:00,28.1,49,28.5,34.9,1.06001,98164.4
13:06:00,28.2,49,28.7,35.3,1.05472,98862.6
13:07:00,28.3,48,28.8,35.4,1.0476,98258.8
13:08:00,28.4,48,29,35.6,1.04367,98192.1
13:09:00,28.5,48,29.1,35.7,1.03415,97286.4
13:10:00,28.6,48,29.2,35.8,1.0509,98886.4
13:11:00,28.5,47,28.3,33.8,1.06773,100882
13:12:00,28.4,48,28.2,33.7,1.04105,97581.4
13:13:00,28.2,47,28.4,34.6,1.05264,98626.6
13:14:00,28,48,27.8,33.8,1.05416,98512.7
13:15:00,27.9,49,28.3,34.9,1.04899,97881.5
13:16:00,27.9,49,28.3,34.9,1.07201,100694
13:17:00,28.1,48,28.4,35,1.08007,101479
13:18:00,28.2,48,28.7,35.3,1.06166,99939.3
13:20:00,28.3,48,28.8,35.4,1.05117,99667.1
13:21:00,28.4,48,28.9,35.6,1.04413,99771.8
13:22:00,28.4,47,28.9,35.4,1.04128,99916.9
13:23:00,28.4,47,28.9,35.6,1.05238,101109
13:24:00,28.4,47,28.8,35.3,1.04279,99774.2
13:25:00,28.4,47,28.8,35.4,1.03453,99130.8
13:26:00,28.4,46,28.9,35.5,1.03035,98627.1
13:27:00,28.5,46,28.9,35.6,1.042,100000
13:28:00,28.6,45,28.9,35.5,1.03875,99460.4
13:29:00,28.6,46,29.1,35.7,1.03625,98674.3
13:30:00,28.7,46,29.2,35.8,1.06331,101008
13:31:00,28.6,46,29.1,35.7,1.07503,102553
13:32:00,28.6,46,29.1,35.7,1.05783,101185
13:33:00,28.6,46,29.1,35.7,1.03965,99845.2
13:34:00,28.7,45,29.2,35.8,1.04561,101095
13:35:00,28.7,44,29.2,35.7,1.03914,100594
13:36:00,28.8,44,29.3,35.9,1.03474,100694
13:37:00,28.9,44,29.4,35.9,1.03509,100432
13:38:00,28.9,44,29.4,36,1.03878,100766
13:39:00,29,44,29.5,36.1,1.03266,100159
13:40:00,29.1,45,29.7,36.3,1.03744,100684
13:41:00,29.2,44,29.7,36.3,1.03274,100277
13:42:00,29.3,44,29.8,36.4,1.02622,99195.9
13:43:00,29.4,44,29.8,36.4,1.03229,99976.2
13:44:00,29.4,43,29.8,36.3,1.0294,99687.8
13:45:00,29.5,43,29.9,36.5,1.02119,99402.7
13:46:00,29.6,43,29.9,36.6,1.00221,98528.3
13:47:00,29.4,43,29.7,35.8,1.01899,100603
13:48:00,29.2,44,29.1,34.6,1.03194,102182
13:49:00,29.1,45,29.7,36.2,1.03148,102349
13:50:00,29.1,45,29.7,36.2,1.01998,100973
13:51:00,29.1,45,29.7,36.3,1.00507,99707.2
13:52:00,29.1,45,29.7,36.3,1.00615,99974
13:53:00,29.2,46,29.8,36.4,0.997154,98789.1
13:54:00,29.2,45,29.8,36.3,1.0143,100690
13:55:00,29.3,46,29.9,36.6,0.982352,97662.1
13:56:00,29.4,45,29.9,36.6,0.952673,94270.5
13:57:00,29.5,44,29.9,36.5,0.984281,98283.4
13:58:00,29.7,45,30.2,36.8,0.994958,99641.4
13:59:00,29.8,44,30.3,36.8,0.98539,99963.9
14:00:00,29.8,44,30.3,36.9,0.952894,96982.3
14:01:00,29.9,43,30.3,36.9,0.977745,100600
14:02:00,29.9,42,30.2,36.8,0.971969,99969.4
14:03:00,29.9,42,30.2,36.7,0.962249,98742.9
14:04:00,29.9,42,30.2,36.7,0.981087,100871
14:05:00,29.9,41,30.2,36.7,0.955512,98300.1
14:06:00,29.8,40,29.9,36.3,0.959998,98868.8
14:07:00,29.8,41,30,36.5,0.95795,98614.5
14:08:00,29.8,43,30.2,36.8,0.955485,98818.8
14:09:00,29.9,43,30.3,36.8,0.925193,94794.8
14:10:00,29.9,43,30.3,36.8,0.929914,96335.9
14:11:00,30,43,30.4,36.9,0.913689,94864.5
14:12:00,30.1,44,30.7,37.2,0.943371,99501.2
14:13:00,30.2,43,30.7,37.2,0.922015,97204.4
14:14:00,30.4,43,30.9,37.4,0.902692,96326.7
14:15:00,30.5,43,31.1,37.7,0.913839,98304.6
14:16:00,30.6,43,31.2,37.7,0.929682,99685.3
14:17:00,30.6,42,31.1,37.6,0.928906,99794.6
14:18:00,30.6,42,31.1,37.6,0.909372,96945.9
14:19:00,30.6,42,31.1,37.7,0.911072,96877.4
14:20:00,30.7,41,31,37.5,0.895266,95199.3
14:21:00,30.6,41,30.9,37.4,0.895756,95080.3
14:22:00,30.5,41,30.8,37.3,0.90183,96632
14:23:00,30.4,41,30.8,37.2,0.874603,92838.5
14:24:00,30.3,42,30.8,37.2,0.862954,91413.5
14:25:00,30.3,42,30.7,37.1,0.871914,94087
14:26:00,30.2,43,30.7,37.1,0.869425,95755.1
14:27:00,30.2,43,30.7,37,0.873783,98004
14:28:00,30.1,42,30.4,36.8,0.874282,98340.4
14:29:00,30.1,42,30.4,36.8,0.880128,99567
14:30:00,30.1,41,30.3,36.7,0.864391,97501
